sku,nome,categoria,marca,fabricante,modelo,compatibilidade_anos,preco,vendedor,cidade_uf,estoque,rating
402768,Disco de Freio Yamaha BMW F 800 GS,Disco de Freio,Yamaha,BMW,F 800 GS,2012-2015,81.74,RioBike,Rio de Janeiro/RJ,17,4.8
191505,Disco de Freio Yamaha Honda CG 160,Disco de Freio,Yamaha,Honda,CG 160,2012-2013,304.83,Salvador Parts,Porto Alegre/RS,12,4.6
968249,Guidão Motul Yamaha MT-07,Guidão,Motul,Yamaha,MT-07,2008-2012,197.42,Curitiba Motos,Manaus/AM,33,4.2
183216,Lâmpada Scud Honda CB 650R,Lâmpada,Scud,Honda,CB 650R,2013-2018,153.43,MotoMix BH,Belo Horizonte/MG,12,4.0
409806,Guidão Kawasaki Triumph Tiger 660,Guidão,Kawasaki,Triumph,Tiger 660,2010-2013,230.73,MotoMix BH,Rio de Janeiro/RJ,5,4.5
945643,Disco de Freio Motul BMW F 800 GS,Disco de Freio,Motul,BMW,F 800 GS,2020-2020,107.15,RioBike,Goiânia/GO,8,4.6
959553,Pastilha de Freio Suzuki BMW F 800 GS,Pastilha de Freio,Suzuki,BMW,F 800 GS,2020-2020,238.84,MotoMix BH,Campinas/SP,8,4.3
149711,Cabo de Acelerador Bosch Kawasaki Z400,Cabo de Acelerador,Bosch,Kawasaki,Z400,2019-2023,155.6,Oficina do Zé,São Paulo/SP,25,4.5
344921,Coroa e Pinhão Yamaha BMW F 800 GS,Coroa e Pinhão,Yamaha,BMW,F 800 GS,2022-2023,205.92,Maringá Racing,Manaus/AM,23,3.7
634055,Disco de Freio Magnetron Honda CB 650R,Disco de Freio,Magnetron,Honda,CB 650R,2015-2022,428.86,MotoMix BH,Manaus/AM,16,4.3
207054,Pastilha de Freio Motul Kawasaki Ninja 400,Pastilha de Freio,Motul,Kawasaki,Ninja 400,2019-2020,65.58,Curitiba Motos,Campinas/SP,0,3.8
665122,Pastilha de Freio Scud BMW F 800 GS,Pastilha de Freio,Scud,BMW,F 800 GS,2008-2016,125.56,RioBike,Porto Alegre/RS,25,4.8
702326,Coroa e Pinhão Vedamotors Honda CB 650R,Coroa e Pinhão,Vedamotors,Honda,CB 650R,2017-2025,145.41,Fort Motos,Salvador/BA,0,4.1
128574,Guidão Bosch Honda CG 160,Guidão,Bosch,Honda,CG 160,2009-2022,234.99,Maringá Racing,Fortaleza/CE,31,4.7
587958,Pneu Motul Triumph Tiger 660,Pneu,Motul,Triumph,Tiger 660,2012-2021,321.49,Fort Motos,Salvador/BA,10,4.2
191433,Pneu Yamaha Honda CG 160,Pneu,Yamaha,Honda,CG 160,2018-2025,106.81,Salvador Parts,Porto Alegre/RS,6,4.2
648457,Guidão Scud Honda XRE 300,Guidão,Scud,Honda,XRE 300,2011-2024,124.7,MotoMix BH,Belo Horizonte/MG,19,4.4
114078,Amortecedor NGK BMW F 800 GS,Amortecedor,NGK,BMW,F 800 GS,2019-2025,300.53,Garagem 2Rodas,Porto Alegre/RS,9,4.6
969238,Filtro de Ar Suzuki Honda CB 650R,Filtro de Ar,Suzuki,Honda,CB 650R,2010-2025,168.57,Curitiba Motos,Belo Horizonte/MG,30,4.7
564126,Pneu Honda Honda CG 160,Pneu,Honda,Honda,CG 160,2010-2012,203.92,Maringá Racing,Fortaleza/CE,18,4.7
251546,Coroa e Pinhão Magnetron Yamaha Fazer 250,Coroa e Pinhão,Magnetron,Yamaha,Fazer 250,2014-2023,118.03,Maringá Racing,São Paulo/SP,18,3.7
516241,Cabo de Acelerador RK Kawasaki Ninja 400,Cabo de Acelerador,RK,Kawasaki,Ninja 400,2008-2025,113.76,MotoMix BH,São Paulo/SP,33,5.0
729023,Guidão Suzuki Honda CB 650R,Guidão,Suzuki,Honda,CB 650R,2010-2025,307.2,Fort Motos,Fortaleza/CE,21,4.3
280672,Pastilha de Freio Motul Kawasaki Versys 650,Pastilha de Freio,Motul,Kawasaki,Versys 650,2012-2017,470.68,MotoMix BH,Fortaleza/CE,14,4.0
802064,Disco de Freio Honda Kawasaki Ninja 400,Disco de Freio,Honda,Kawasaki,Ninja 400,2016-2016,148.94,MotoCenter SP,São Paulo/SP,4,4.1
657072,Pastilha de Freio Vedamotors Triumph Tiger 660,Pastilha de Freio,Vedamotors,Triumph,Tiger 660,2020-2020,175.32,MotoCenter SP,Rio de Janeiro/RJ,20,3.6
761652,Coroa e Pinhão Kawasaki Honda CG 160,Coroa e Pinhão,Kawasaki,Honda,CG 160,2014-2022,109.69,Fort Motos,Porto Alegre/RS,7,4.6
562807,Disco de Freio Vedamotors Triumph Tiger 660,Disco de Freio,Vedamotors,Triumph,Tiger 660,2020-2022,173.4,Oficina do Zé,Curitiba/PR,12,4.0
910532,Cabo de Acelerador Scud Kawasaki Ninja 400,Cabo de Acelerador,Scud,Kawasaki,Ninja 400,2013-2015,113.24,MotoCenter SP,São Paulo/SP,5,4.3
243263,Guidão Suzuki Honda XRE 300,Guidão,Suzuki,Honda,XRE 300,2011-2021,164.39,Garagem 2Rodas,Goiânia/GO,30,3.9
129020,Filtro de Ar Scud Yamaha Fazer 250,Filtro de Ar,Scud,Yamaha,Fazer 250,2010-2016,213.05,Curitiba Motos,Manaus/AM,24,3.1
678965,Escape RK Honda XRE 300,Escape,RK,Honda,XRE 300,2012-2023,107.61,Garagem 2Rodas,Porto Alegre/RS,18,4.5
819329,Filtro de Ar Vedamotors Yamaha MT-07,Filtro de Ar,Vedamotors,Yamaha,MT-07,2018-2019,106.77,MotoCenter SP,Campinas/SP,29,4.4
319799,Coroa e Pinhão Honda Suzuki GSX-S750,Coroa e Pinhão,Honda,Suzuki,GSX-S750,2014-2024,77.37,MotoMix BH,Salvador/BA,9,4.2
981875,Cabo de Acelerador RK Yamaha Fazer 250,Cabo de Acelerador,RK,Yamaha,Fazer 250,2023-2025,418.87,RioBike,Goiânia/GO,8,4.1
538142,Escape Bosch Yamaha Fazer 250,Escape,Bosch,Yamaha,Fazer 250,2009-2018,211.35,RioBike,Fortaleza/CE,36,4.0
271640,Disco de Freio NGK BMW F 800 GS,Disco de Freio,NGK,BMW,F 800 GS,2020-2025,170.91,Curitiba Motos,Fortaleza/CE,11,4.1
436843,Lâmpada Motul Triumph Tiger 660,Lâmpada,Motul,Triumph,Tiger 660,2018-2020,232.32,RioBike,Curitiba/PR,10,4.5
145220,Disco de Freio Bosch Kawasaki Versys 650,Disco de Freio,Bosch,Kawasaki,Versys 650,2014-2020,111.12,Salvador Parts,Fortaleza/CE,19,4.5
780800,Coroa e Pinhão Motul Honda CG 160,Coroa e Pinhão,Motul,Honda,CG 160,2011-2024,230.5,RioBike,São Paulo/SP,7,4.5
162811,Cabo de Acelerador Yamaha Honda CB 650R,Cabo de Acelerador,Yamaha,Honda,CB 650R,2021-2025,72.4,MotoCenter SP,Curitiba/PR,6,3.8
433528,Pastilha de Freio Motul Kawasaki Z400,Pastilha de Freio,Motul,Kawasaki,Z400,2019-2019,75.82,Curitiba Motos,Goiânia/GO,6,4.3
869010,Pneu NGK BMW F 800 GS,Pneu,NGK,BMW,F 800 GS,2008-2010,171.77,Salvador Parts,Salvador/BA,2,4.3
226228,Guidão Bosch Honda XRE 300,Guidão,Bosch,Honda,XRE 300,2009-2025,169.46,Curitiba Motos,Rio de Janeiro/RJ,5,4.3
140703,Escape Vedamotors BMW F 800 GS,Escape,Vedamotors,BMW,F 800 GS,2011-2016,89.58,Curitiba Motos,São Paulo/SP,17,4.7
305222,Pastilha de Freio Magnetron Kawasaki Ninja 400,Pastilha de Freio,Magnetron,Kawasaki,Ninja 400,2019-2023,54.81,Fort Motos,Curitiba/PR,20,3.7
582574,Cabo de Acelerador NGK Suzuki GSX-S750,Cabo de Acelerador,NGK,Suzuki,GSX-S750,2011-2014,316.97,MotoMix BH,Campinas/SP,16,3.2
122249,Guidão RK BMW F 800 GS,Guidão,RK,BMW,F 800 GS,2014-2025,105.8,Curitiba Motos,Goiânia/GO,18,3.4
954320,Cabo de Acelerador Bosch Yamaha MT-07,Cabo de Acelerador,Bosch,Yamaha,MT-07,2008-2018,125.23,Salvador Parts,Salvador/BA,7,4.7
727233,Lâmpada Yamaha Suzuki GSX-S750,Lâmpada,Yamaha,Suzuki,GSX-S750,2008-2011,46.88,Fort Motos,Porto Alegre/RS,14,4.1
467946,Amortecedor RK Honda CG 160,Amortecedor,RK,Honda,CG 160,2016-2020,241.4,MotoCenter SP,Salvador/BA,11,4.6
951306,Amortecedor Yamaha Honda XRE 300,Amortecedor,Yamaha,Honda,XRE 300,2021-2022,83.91,Garagem 2Rodas,São Paulo/SP,6,4.1
394175,Cabo de Acelerador Magnetron Kawasaki Z400,Cabo de Acelerador,Magnetron,Kawasaki,Z400,2008-2011,90.45,MotoCenter SP,Curitiba/PR,15,4.9
483812,Lâmpada NGK BMW F 800 GS,Lâmpada,NGK,BMW,F 800 GS,2012-2017,102.68,MotoMix BH,São Paulo/SP,9,4.8
986787,Coroa e Pinhão Bosch Suzuki GSX-S750,Coroa e Pinhão,Bosch,Suzuki,GSX-S750,2013-2014,90.98,Curitiba Motos,Manaus/AM,13,4.0
498594,Pastilha de Freio Kawasaki Yamaha MT-07,Pastilha de Freio,Kawasaki,Yamaha,MT-07,2019-2025,153.82,Curitiba Motos,Fortaleza/CE,20,4.1
631573,Disco de Freio Suzuki BMW F 800 GS,Disco de Freio,Suzuki,BMW,F 800 GS,2021-2025,136.8,Garagem 2Rodas,Goiânia/GO,22,3.9
618606,Pastilha de Freio Honda Honda XRE 300,Pastilha de Freio,Honda,Honda,XRE 300,2019-2025,246.42,Maringá Racing,Porto Alegre/RS,29,4.2
763855,Pastilha de Freio Vedamotors Kawasaki Versys 650,Pastilha de Freio,Vedamotors,Kawasaki,Versys 650,2011-2016,132.63,Curitiba Motos,Curitiba/PR,14,3.8
155281,Amortecedor RK Suzuki GSX-S750,Amortecedor,RK,Suzuki,GSX-S750,2017-2021,210.69,RioBike,Campinas/SP,16,4.4
886270,Coroa e Pinhão Vedamotors Suzuki GSX-S750,Coroa e Pinhão,Vedamotors,Suzuki,GSX-S750,2011-2014,295.45,Curitiba Motos,Rio de Janeiro/RJ,11,4.1
830001,Filtro de Ar Scud BMW F 800 GS,Filtro de Ar,Scud,BMW,F 800 GS,2017-2023,84.15,Salvador Parts,Goiânia/GO,18,4.0
677654,Pastilha de Freio NGK Honda XRE 300,Pastilha de Freio,NGK,Honda,XRE 300,2010-2014,299.75,Salvador Parts,Curitiba/PR,10,4.9
762744,Escape Bosch Kawasaki Ninja 400,Escape,Bosch,Kawasaki,Ninja 400,2013-2016,208.28,Fort Motos,Belo Horizonte/MG,6,4.6
796419,Pneu Yamaha Kawasaki Versys 650,Pneu,Yamaha,Kawasaki,Versys 650,2013-2013,212.28,Maringá Racing,Porto Alegre/RS,4,4.1
389369,Cabo de Acelerador NGK Yamaha Fazer 250,Cabo de Acelerador,NGK,Yamaha,Fazer 250,2019-2024,135.9,Oficina do Zé,Campinas/SP,21,4.6
941553,Lâmpada Motul Honda CG 160,Lâmpada,Motul,Honda,CG 160,2017-2019,137.16,MotoMix BH,Salvador/BA,19,4.2
781511,Filtro de Ar Kawasaki Honda CG 160,Filtro de Ar,Kawasaki,Honda,CG 160,2015-2021,151.13,Maringá Racing,Rio de Janeiro/RJ,10,4.3
978518,Coroa e Pinhão Kawasaki Kawasaki Z400,Coroa e Pinhão,Kawasaki,Kawasaki,Z400,2016-2019,154.12,MotoCenter SP,São Paulo/SP,9,4.5
831244,Guidão Yamaha BMW F 800 GS,Guidão,Yamaha,BMW,F 800 GS,2023-2023,152.7,MotoCenter SP,Belo Horizonte/MG,22,4.7
567828,Amortecedor Yamaha Yamaha Fazer 250,Amortecedor,Yamaha,Yamaha,Fazer 250,2015-2022,105.59,MotoCenter SP,Belo Horizonte/MG,9,4.5
649118,Amortecedor NGK Honda XRE 300,Amortecedor,NGK,Honda,XRE 300,2017-2025,148.02,RioBike,Rio de Janeiro/RJ,0,3.6
603553,Amortecedor Vedamotors Kawasaki Z400,Amortecedor,Vedamotors,Kawasaki,Z400,2020-2023,123.8,Maringá Racing,Goiânia/GO,7,4.1
539961,Escape Bosch Honda CB 650R,Escape,Bosch,Honda,CB 650R,2015-2021,112.96,Garagem 2Rodas,Porto Alegre/RS,34,3.4
172779,Cabo de Acelerador Motul BMW F 800 GS,Cabo de Acelerador,Motul,BMW,F 800 GS,2010-2022,133.38,Curitiba Motos,Rio de Janeiro/RJ,10,4.0
389585,Lâmpada Yamaha Triumph Tiger 660,Lâmpada,Yamaha,Triumph,Tiger 660,2019-2020,242.08,Maringá Racing,Belo Horizonte/MG,9,3.8
251678,Lâmpada Suzuki Suzuki GSX-S750,Lâmpada,Suzuki,Suzuki,GSX-S750,2013-2016,203.57,Oficina do Zé,Salvador/BA,17,4.5
215869,Pastilha de Freio Suzuki Kawasaki Versys 650,Pastilha de Freio,Suzuki,Kawasaki,Versys 650,2016-2024,133.62,Garagem 2Rodas,Fortaleza/CE,1,3.7
128411,Lâmpada NGK Honda CG 160,Lâmpada,NGK,Honda,CG 160,2012-2020,157.28,MotoMix BH,Rio de Janeiro/RJ,28,4.3
318898,Coroa e Pinhão Kawasaki Kawasaki Ninja 400,Coroa e Pinhão,Kawasaki,Kawasaki,Ninja 400,2011-2022,127.97,MotoMix BH,Fortaleza/CE,0,4.0
211668,Coroa e Pinhão Magnetron BMW F 800 GS,Coroa e Pinhão,Magnetron,BMW,F 800 GS,2010-2011,105.45,Maringá Racing,Belo Horizonte/MG,1,4.2
657810,Pneu Scud Suzuki GSX-S750,Pneu,Scud,Suzuki,GSX-S750,2018-2025,148.01,Oficina do Zé,Salvador/BA,36,4.0
574774,Disco de Freio Bosch BMW F 800 GS,Disco de Freio,Bosch,BMW,F 800 GS,2009-2015,108.95,Salvador Parts,Goiânia/GO,0,4.5
428766,Guidão Motul Honda XRE 300,Guidão,Motul,Honda,XRE 300,2020-2025,97.38,Garagem 2Rodas,Manaus/AM,17,3.9
157676,Filtro de Ar Suzuki Kawasaki Ninja 400,Filtro de Ar,Suzuki,Kawasaki,Ninja 400,2014-2025,281.86,RioBike,Campinas/SP,16,4.1
163583,Guidão RK Yamaha Fazer 250,Guidão,RK,Yamaha,Fazer 250,2018-2018,120.36,Garagem 2Rodas,Manaus/AM,0,4.5
646218,Guidão Magnetron Honda CB 650R,Guidão,Magnetron,Honda,CB 650R,2014-2022,172.27,Salvador Parts,Belo Horizonte/MG,0,4.6
948526,Disco de Freio Scud Yamaha MT-07,Disco de Freio,Scud,Yamaha,MT-07,2015-2020,70.97,Garagem 2Rodas,Belo Horizonte/MG,12,3.6
648810,Filtro de Ar Suzuki Kawasaki Z400,Filtro de Ar,Suzuki,Kawasaki,Z400,2018-2024,129.18,Curitiba Motos,São Paulo/SP,31,4.1
778605,Filtro de Ar Honda BMW F 800 GS,Filtro de Ar,Honda,BMW,F 800 GS,2021-2021,176.94,Curitiba Motos,Curitiba/PR,0,4.3
532283,Pneu Suzuki Suzuki GSX-S750,Pneu,Suzuki,Suzuki,GSX-S750,2016-2016,330.38,Oficina do Zé,São Paulo/SP,22,4.9
608474,Escape Scud Kawasaki Ninja 400,Escape,Scud,Kawasaki,Ninja 400,2021-2025,167.48,Oficina do Zé,Salvador/BA,0,4.5
667882,Disco de Freio Honda Yamaha MT-07,Disco de Freio,Honda,Yamaha,MT-07,2013-2014,224.14,Garagem 2Rodas,Belo Horizonte/MG,9,3.8
690784,Coroa e Pinhão NGK Suzuki GSX-S750,Coroa e Pinhão,NGK,Suzuki,GSX-S750,2016-2024,123.47,Salvador Parts,Curitiba/PR,16,4.9
286131,Guidão Magnetron Kawasaki Versys 650,Guidão,Magnetron,Kawasaki,Versys 650,2018-2024,68.97,MotoCenter SP,Manaus/AM,10,3.9
130111,Disco de Freio RK Kawasaki Versys 650,Disco de Freio,RK,Kawasaki,Versys 650,2012-2016,206.19,MotoCenter SP,Fortaleza/CE,23,3.8
441152,Pastilha de Freio Vedamotors Kawasaki Versys 650,Pastilha de Freio,Vedamotors,Kawasaki,Versys 650,2022-2024,184.79,MotoMix BH,Campinas/SP,10,4.0
943485,Disco de Freio Bosch Yamaha Fazer 250,Disco de Freio,Bosch,Yamaha,Fazer 250,2015-2020,89.76,RioBike,Campinas/SP,2,4.7
159834,Coroa e Pinhão RK Kawasaki Versys 650,Coroa e Pinhão,RK,Kawasaki,Versys 650,2010-2020,118.69,Garagem 2Rodas,Goiânia/GO,12,4.5
667224,Escape Magnetron Triumph Tiger 660,Escape,Magnetron,Triumph,Tiger 660,2012-2017,255.46,Salvador Parts,Curitiba/PR,12,4.6
365475,Cabo de Acelerador Honda Kawasaki Versys 650,Cabo de Acelerador,Honda,Kawasaki,Versys 650,2015-2017,145.87,Curitiba Motos,Fortaleza/CE,17,4.4
651147,Amortecedor Suzuki Triumph Tiger 660,Amortecedor,Suzuki,Triumph,Tiger 660,2009-2021,116.4,MotoCenter SP,Salvador/BA,8,4.7
977519,Coroa e Pinhão Honda Honda CB 650R,Coroa e Pinhão,Honda,Honda,CB 650R,2009-2021,101.02,Curitiba Motos,Rio de Janeiro/RJ,10,4.6
549183,Guidão Kawasaki Kawasaki Ninja 400,Guidão,Kawasaki,Kawasaki,Ninja 400,2012-2018,216.94,Oficina do Zé,São Paulo/SP,10,4.7
974007,Pastilha de Freio RK Yamaha Fazer 250,Pastilha de Freio,RK,Yamaha,Fazer 250,2010-2018,62.42,Fort Motos,Belo Horizonte/MG,26,4.0
607015,Cabo de Acelerador Yamaha Kawasaki Versys 650,Cabo de Acelerador,Yamaha,Kawasaki,Versys 650,2010-2018,146.24,Maringá Racing,Curitiba/PR,17,3.5
571689,Pastilha de Freio Scud Yamaha MT-07,Pastilha de Freio,Scud,Yamaha,MT-07,2020-2020,250.88,MotoCenter SP,Curitiba/PR,15,3.4
595129,Pastilha de Freio NGK BMW F 800 GS,Pastilha de Freio,NGK,BMW,F 800 GS,2014-2016,76.4,MotoCenter SP,Fortaleza/CE,22,4.4
641778,Disco de Freio RK Yamaha MT-07,Disco de Freio,RK,Yamaha,MT-07,2013-2016,260.73,Garagem 2Rodas,Curitiba/PR,31,4.5
704229,Coroa e Pinhão Honda Triumph Tiger 660,Coroa e Pinhão,Honda,Triumph,Tiger 660,2018-2021,62.29,MotoCenter SP,Rio de Janeiro/RJ,12,4.4
500862,Guidão Magnetron Kawasaki Z400,Guidão,Magnetron,Kawasaki,Z400,2011-2013,75.93,Fort Motos,Belo Horizonte/MG,28,3.9
187720,Filtro de Ar Motul Kawasaki Versys 650,Filtro de Ar,Motul,Kawasaki,Versys 650,2008-2009,348.06,MotoCenter SP,Goiânia/GO,0,4.6
232259,Pastilha de Freio Vedamotors Yamaha Fazer 250,Pastilha de Freio,Vedamotors,Yamaha,Fazer 250,2020-2022,165.74,RioBike,Fortaleza/CE,18,4.4
885933,Guidão Vedamotors Kawasaki Z400,Guidão,Vedamotors,Kawasaki,Z400,2010-2023,134.52,Salvador Parts,Manaus/AM,16,4.9
292731,Lâmpada Vedamotors BMW F 800 GS,Lâmpada,Vedamotors,BMW,F 800 GS,2020-2024,170.71,Oficina do Zé,Manaus/AM,15,4.2
629911,Amortecedor Magnetron BMW F 800 GS,Amortecedor,Magnetron,BMW,F 800 GS,2008-2018,264.05,MotoCenter SP,Manaus/AM,18,4.1
139441,Lâmpada Kawasaki Yamaha MT-07,Lâmpada,Kawasaki,Yamaha,MT-07,2013-2016,213.94,Oficina do Zé,Porto Alegre/RS,19,4.5
456033,Amortecedor NGK Kawasaki Versys 650,Amortecedor,NGK,Kawasaki,Versys 650,2020-2022,133.23,MotoCenter SP,Manaus/AM,15,4.4
610355,Coroa e Pinhão Vedamotors Kawasaki Versys 650,Coroa e Pinhão,Vedamotors,Kawasaki,Versys 650,2020-2023,81.63,RioBike,Goiânia/GO,9,4.3
561203,Lâmpada Motul Honda CB 650R,Lâmpada,Motul,Honda,CB 650R,2020-2023,153.71,Garagem 2Rodas,Goiânia/GO,20,3.5
744108,Coroa e Pinhão Suzuki Kawasaki Ninja 400,Coroa e Pinhão,Suzuki,Kawasaki,Ninja 400,2013-2024,190.31,Curitiba Motos,Fortaleza/CE,12,4.0
601246,Lâmpada RK Triumph Tiger 660,Lâmpada,RK,Triumph,Tiger 660,2012-2014,108.37,Curitiba Motos,Goiânia/GO,16,4.2
674226,Cabo de Acelerador Vedamotors Honda XRE 300,Cabo de Acelerador,Vedamotors,Honda,XRE 300,2012-2024,217.08,Maringá Racing,São Paulo/SP,23,4.3
818268,Disco de Freio NGK Honda CB 650R,Disco de Freio,NGK,Honda,CB 650R,2019-2022,151.76,MotoCenter SP,São Paulo/SP,28,3.9
683203,Filtro de Ar Bosch Honda CG 160,Filtro de Ar,Bosch,Honda,CG 160,2021-2023,101.28,MotoCenter SP,Belo Horizonte/MG,12,4.7
355404,Filtro de Ar Bosch Kawasaki Versys 650,Filtro de Ar,Bosch,Kawasaki,Versys 650,2018-2021,443.78,Salvador Parts,São Paulo/SP,27,4.7
696088,Pastilha de Freio RK Kawasaki Z400,Pastilha de Freio,RK,Kawasaki,Z400,2008-2024,211.61,Salvador Parts,Salvador/BA,4,4.6
132188,Guidão Scud Yamaha MT-07,Guidão,Scud,Yamaha,MT-07,2020-2021,96.22,Oficina do Zé,Curitiba/PR,21,4.5
994154,Escape Magnetron BMW F 800 GS,Escape,Magnetron,BMW,F 800 GS,2015-2020,243.22,MotoCenter SP,Belo Horizonte/MG,9,4.4
921917,Pneu Yamaha BMW F 800 GS,Pneu,Yamaha,BMW,F 800 GS,2020-2025,142.53,RioBike,Fortaleza/CE,18,4.4
208705,Disco de Freio Kawasaki Kawasaki Versys 650,Disco de Freio,Kawasaki,Kawasaki,Versys 650,2023-2023,388.07,Salvador Parts,Rio de Janeiro/RJ,4,4.4
306937,Escape RK Kawasaki Ninja 400,Escape,RK,Kawasaki,Ninja 400,2018-2025,170.29,Salvador Parts,Rio de Janeiro/RJ,0,4.5
459456,Cabo de Acelerador Scud Honda XRE 300,Cabo de Acelerador,Scud,Honda,XRE 300,2011-2016,191.98,Salvador Parts,Rio de Janeiro/RJ,15,4.6
374526,Pastilha de Freio Motul Suzuki GSX-S750,Pastilha de Freio,Motul,Suzuki,GSX-S750,2019-2020,230.24,Maringá Racing,Porto Alegre/RS,10,3.9
808781,Guidão Yamaha Kawasaki Versys 650,Guidão,Yamaha,Kawasaki,Versys 650,2010-2015,123.44,RioBike,São Paulo/SP,28,4.3
426505,Escape Magnetron Yamaha MT-07,Escape,Magnetron,Yamaha,MT-07,2010-2025,169.86,Oficina do Zé,Rio de Janeiro/RJ,27,3.9
790846,Filtro de Ar Yamaha Kawasaki Versys 650,Filtro de Ar,Yamaha,Kawasaki,Versys 650,2019-2022,87.33,Maringá Racing,Campinas/SP,19,3.9
267923,Pneu Motul Honda CG 160,Pneu,Motul,Honda,CG 160,2022-2024,126.94,MotoMix BH,Manaus/AM,17,4.7
879461,Amortecedor Honda Kawasaki Versys 650,Amortecedor,Honda,Kawasaki,Versys 650,2010-2015,114.86,Garagem 2Rodas,Belo Horizonte/MG,29,4.4
223294,Escape Kawasaki Suzuki GSX-S750,Escape,Kawasaki,Suzuki,GSX-S750,2018-2025,95.55,MotoMix BH,Belo Horizonte/MG,12,3.9
646782,Guidão Honda Suzuki GSX-S750,Guidão,Honda,Suzuki,GSX-S750,2011-2015,100.05,Maringá Racing,Fortaleza/CE,0,3.8
130820,Guidão Vedamotors Yamaha Fazer 250,Guidão,Vedamotors,Yamaha,Fazer 250,2023-2024,162.1,Fort Motos,Rio de Janeiro/RJ,26,4.9
954777,Pastilha de Freio Bosch Kawasaki Versys 650,Pastilha de Freio,Bosch,Kawasaki,Versys 650,2022-2025,118.51,Salvador Parts,Curitiba/PR,0,4.0
498791,Pneu Magnetron BMW F 800 GS,Pneu,Magnetron,BMW,F 800 GS,2022-2023,197.65,Garagem 2Rodas,Manaus/AM,9,4.4
301642,Pneu Yamaha Kawasaki Versys 650,Pneu,Yamaha,Kawasaki,Versys 650,2012-2024,147.9,RioBike,Goiânia/GO,21,4.4
924168,Filtro de Ar NGK Triumph Tiger 660,Filtro de Ar,NGK,Triumph,Tiger 660,2018-2024,80.89,MotoMix BH,Porto Alegre/RS,9,4.3
318034,Pneu Bosch Yamaha MT-07,Pneu,Bosch,Yamaha,MT-07,2014-2019,82.02,Maringá Racing,Salvador/BA,0,4.2
460356,Coroa e Pinhão Honda Kawasaki Versys 650,Coroa e Pinhão,Honda,Kawasaki,Versys 650,2017-2021,142.58,Curitiba Motos,Porto Alegre/RS,19,3.9
479976,Escape Scud Honda XRE 300,Escape,Scud,Honda,XRE 300,2013-2016,145.79,RioBike,Manaus/AM,20,4.2
358543,Lâmpada Motul Kawasaki Ninja 400,Lâmpada,Motul,Kawasaki,Ninja 400,2023-2023,64.25,Maringá Racing,Manaus/AM,10,3.5
389419,Cabo de Acelerador RK Triumph Tiger 660,Cabo de Acelerador,RK,Triumph,Tiger 660,2015-2021,313.43,MotoMix BH,Goiânia/GO,15,4.4
973985,Escape Scud Honda XRE 300,Escape,Scud,Honda,XRE 300,2023-2023,111.05,Maringá Racing,Salvador/BA,10,4.5
271345,Escape Bosch Yamaha Fazer 250,Escape,Bosch,Yamaha,Fazer 250,2010-2024,130.45,MotoCenter SP,Curitiba/PR,11,4.4
915132,Disco de Freio Vedamotors Suzuki GSX-S750,Disco de Freio,Vedamotors,Suzuki,GSX-S750,2013-2017,111.41,RioBike,Belo Horizonte/MG,0,4.2
968670,Lâmpada Motul Yamaha Fazer 250,Lâmpada,Motul,Yamaha,Fazer 250,2017-2017,197.03,Fort Motos,Manaus/AM,16,4.3
706754,Escape Yamaha Triumph Tiger 660,Escape,Yamaha,Triumph,Tiger 660,2014-2019,233.23,Salvador Parts,São Paulo/SP,13,4.5
417866,Pneu Scud Yamaha MT-07,Pneu,Scud,Yamaha,MT-07,2016-2022,197.21,Maringá Racing,Goiânia/GO,16,4.3
798909,Amortecedor Motul BMW F 800 GS,Amortecedor,Motul,BMW,F 800 GS,2012-2021,336.91,Fort Motos,Fortaleza/CE,0,5.0
380856,Lâmpada Honda Kawasaki Ninja 400,Lâmpada,Honda,Kawasaki,Ninja 400,2019-2019,107.49,Maringá Racing,Campinas/SP,17,4.7
776444,Cabo de Acelerador RK Honda CB 650R,Cabo de Acelerador,RK,Honda,CB 650R,2023-2024,164.84,Fort Motos,Curitiba/PR,8,4.6
542734,Pneu Honda Kawasaki Versys 650,Pneu,Honda,Kawasaki,Versys 650,2010-2015,249.54,Garagem 2Rodas,Porto Alegre/RS,12,4.3
560881,Pastilha de Freio NGK Yamaha Fazer 250,Pastilha de Freio,NGK,Yamaha,Fazer 250,2020-2024,161.24,Curitiba Motos,São Paulo/SP,23,4.4
994321,Amortecedor Magnetron Yamaha MT-07,Amortecedor,Magnetron,Yamaha,MT-07,2021-2025,266.98,Salvador Parts,Curitiba/PR,9,4.4
539499,Disco de Freio Motul Yamaha Fazer 250,Disco de Freio,Motul,Yamaha,Fazer 250,2012-2020,186.3,Oficina do Zé,Manaus/AM,12,4.2
269899,Coroa e Pinhão NGK Kawasaki Ninja 400,Coroa e Pinhão,NGK,Kawasaki,Ninja 400,2011-2013,100.85,MotoMix BH,Manaus/AM,3,4.7
115243,Pastilha de Freio NGK Suzuki GSX-S750,Pastilha de Freio,NGK,Suzuki,GSX-S750,2010-2021,250.81,Oficina do Zé,Belo Horizonte/MG,8,4.6
477867,Pastilha de Freio RK Honda XRE 300,Pastilha de Freio,RK,Honda,XRE 300,2016-2025,172.69,MotoMix BH,Fortaleza/CE,17,4.8
